bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-008_task-smsbold2mmrun4_dir-AP_bold	0.0014642424242424243	0.0055755794696969695	3	39.533788375114504	1.0788363133587788	1.0086947589312976	0.5486	243.3763	0.08280769826769586	0	0.0	3.8019940842699818	3.68082	3.91961	3.8055522528099446	0.00433426	-0.01329115591943264	0.056256700307130814	132	112	112	62	1.7796333869087524	2.0	2.0	2.0	2.299999952316284	36.0734	9.1652	89.4156	38.0	602274.0	30.0	402.0	157.1087	1.3009	301.4737	653.8677	589.0	175454.0	239.0	1285.0	330.9661	38.617161076981574
sub-008_task-smsbold2mmrun6_dir-AP_bold	0.000822074074074074	0.00467222711111111	0	39.25940937791044	1.0799825998507464	1.011426526641791	0.5489	244.1208	0.08109654262441238	0	0.0	3.8140163305329167	3.70912	3.943855	3.789073991598751	0.00420213	-0.012548202648758888	0.0546344518661499	135	112	112	62	1.774643898539972	2.0	2.0	2.0	2.299999952316284	35.1405	9.258	91.2762	38.0	602409.0	30.0	413.0	161.5465	1.2518	303.6918	658.5508	592.0	175319.0	241.0	1297.0	333.5871	40.08925401675515
sub-010_task-smsbold2mmrun2_dir-AP_bold	0.009499407407407406	0.006428432518518519	0	41.89165661925373	1.194178892761194	1.1214835799999998	0.4983	291.8473	0.1079204939422844	2	1.4814814814814814	3.7200017643852874	3.66096	3.84458	3.6544652931558628	0.00284436	-0.0038414071314036846	0.02968638204038143	135	112	112	62	1.8732818732483516	2.0	2.0	2.0	2.299999952316284	96.6011	5.3813	54.4578	33.0	631218.0	28.0	153.0	82.8027	0.9225	279.8714	611.1977	566.0	146510.0	179.0	1169.0	302.1425	35.71934170369059
sub-010_task-smsbold2mmrun4_dir-AP_bold	0.002642	0.006035270888888888	0	39.47385432097016	1.0835140175373137	1.022812260970149	0.5018	284.386	0.11506105335157452	3	2.2222222222222223	3.619821473716407	3.55951	3.76325	3.536704421149221	0.00357875	-0.0028588068671524525	0.031578946858644485	135	112	112	62	1.8806300662736204	2.0	2.0	2.0	2.299999952316284	84.322	5.568	54.6443	33.0	630252.0	28.0	156.0	81.1554	0.9534	273.8147	603.5851	559.0	147476.0	178.0	1151.0	297.2398	35.85984993283637
sub-010_task-smsbold2mmrun6_dir-AP_bold	0.002909259259259259	0.007409810518518517	0	38.61573654843283	1.0268098161194028	1.0025579442537311	0.507	269.1578	0.10662636688170271	2	1.4814814814814814	3.491205603413249	3.409555	3.63414	3.4299218102397466	0.003478	-0.000941370555665344	0.03410583361983299	135	112	112	62	1.9122809197312753	2.0	2.0	2.0	2.299999952316284	72.4543	5.7876	53.6302	33.0	629586.0	28.0	153.0	78.4618	1.0245	253.7117	575.6891	536.0	148142.0	164.0	1098.0	280.2926	34.62127880193293
sub-011_task-smsbold2mmrun2_dir-AP_bold	0.009372518518518518	0.017346087333333336	0	41.004700333358215	0.916042919029851	0.9186703680597015	0.505	319.8918	0.1323328085909019	3	2.2222222222222223	4.0605008252128485	3.900105	4.21358	4.067817475638545	0.00638872	-0.004729232285171747	0.030443059280514717	135	112	112	62	1.915794637689514	2.0	2.0	2.0	2.299999952316284	88.6443	5.5131	57.6207	33.0	624079.0	28.0	183.0	87.0228	0.6982	290.1617	649.771	598.0	153649.0	216.0	1227.0	312.141	29.14069205103442
sub-011_task-smsbold2mmrun4_dir-AP_bold	0.0010094074074074074	0.003167115111111111	0	36.466137999776116	1.0815735090298508	1.0171599031343284	0.5073	313.2995	0.09422381350201638	0	0.0	3.5924607490479583	3.51889	3.72624	3.5322522471438753	0.00459795	-0.002247660420835018	0.02966637723147869	135	112	112	62	1.9295179815823382	2.0	2.0	2.0	2.299999952316284	58.9322	5.3374	56.0882	33.0	622834.0	28.0	180.0	78.996	0.9493	278.883	637.2259	589.0	154894.0	206.0	1195.0	305.2566	43.543337412178516
sub-011_task-smsbold2mmrun6_dir-AP_bold	0.0010970370370370372	0.0035102736296296296	0	35.53363969485074	1.0675848014179106	1.016210221044776	0.5067	313.3657	0.0944971739321131	0	0.0	3.6297807493990213	3.56749	3.7388	3.5830522481970632	0.00855583	-0.002244265517219901	0.028778836131095886	135	112	112	62	1.9254816254128384	2.0	2.0	2.0	2.299999952316284	63.9523	5.4582	56.2603	33.0	623537.0	28.0	182.0	79.8991	0.9235	280.6621	637.5984	589.0	154191.0	207.0	1200.0	305.8965	42.43667521094903
sub-013_task-smsbold2mmrun2_dir-AP_bold	0.0030120000000000004	0.009124315185185184	0	44.13870953805973	1.1042585130597018	1.037291591716418	0.5578	184.3922	0.10271531017892888	3	2.2222222222222223	3.366356617466573	3.21007	3.522665	3.3663348523997194	0.00407661	-0.010543465614318848	0.062250591814517975	135	112	112	62	1.8727684276183938	2.0	2.0	2.0	2.299999952316284	27.4051	7.5777	86.0433	40.0	620195.0	33.0	360.0	132.3845	0.6399	270.1411	590.2556	548.0	157533.0	149.0	1129.0	292.614	33.577944079297595
sub-013_task-smsbold2mmrun4_dir-AP_bold	0.020585522388059704	0.030587491865671643	1	58.13091917676691	1.1865420436090222	1.1650748028571436	0.5613	179.1066	0.2674554763740877	17	12.686567164179104	3.592621982057827	3.339275	3.74343	3.6951609461734805	0.00872923	-0.012620390392839909	0.06395448744297028	134	112	112	62	1.895561148798799	2.0	2.0	2.0	2.299999952316284	26.0216	8.5748	85.631	41.0	620204.0	34.0	352.0	128.8635	0.6329	266.2875	583.9033	543.0	157524.0	157.0	1108.0	286.4578	21.32749704644084
sub-013_task-smsbold2mmrun6_dir-AP_bold	0.012030296296296296	0.015926035259259258	0	51.86282619037313	1.1569287248507463	1.1054428589552232	0.5617	176.3037	0.18587232220944538	8	5.925925925925926	3.372290893098048	3.18553	3.52606	3.405282679294144	0.0113952	-0.010889088734984398	0.06432989239692688	135	112	112	62	1.8857422655420957	2.0	2.0	2.0	2.299999952316284	24.7264	7.5668	85.6519	40.0	619863.0	34.0	355.0	129.8483	0.7298	262.4206	577.0847	537.0	157865.0	147.0	1100.0	284.7676	26.671210425440222
sub-014_task-smsbold2mmrun2_dir-AP_bold	0.0009794074074074074	0.007499045925925926	0	36.491937295820875	1.0218335906716418	0.9741801005223882	0.5141	259.3379	0.059652440664198864	0	0.0	3.7579664748808574	3.60018	3.968515	3.7052044246425715	0.00198086	0.007461810018867254	0.014850004576146603	135	112	112	62	1.93016288960498	2.0	2.0	2.0	2.299999952316284	92.637	6.4466	61.8483	38.0	620208.0	32.0	176.0	94.9648	0.9418	294.5601	651.9614	610.0	157520.0	179.0	1220.0	316.0345	36.275425566360354
sub-014_task-smsbold2mmrun4_dir-AP_bold	0.001501333333333333	0.0035580969629629626	0	38.655488597835834	1.1222348007462684	1.0204764723134325	0.5148	255.6738	0.05322194032399294	0	0.0	3.7289317644461017	3.61736	3.90617	3.6632652933383043	0.00465165	0.008720161393284798	0.01311498787254095	135	112	112	62	1.941614053018171	2.0	2.0	2.0	2.299999952316284	99.7304	6.3587	62.1635	38.0	620742.0	32.0	179.0	98.2	0.8543	290.0299	645.1547	604.0	156986.0	176.0	1207.0	311.0804	42.01019665785134
sub-014_task-smsbold2mmrun6_dir-AP_bold	0.0009407407407407408	0.003794106740740741	0	40.859083716417885	1.142505589850746	1.0158520378358211	0.5164	251.571	0.06458958295490048	0	0.0	3.7366821266441854	3.63322	3.931035	3.6457913799325565	0.00406293	0.010126270353794098	0.014425961300730705	135	112	112	62	1.946116683926358	2.0	2.0	2.0	2.299999952316284	98.065	6.4685	62.3442	38.0	620818.0	32.0	182.0	97.2823	0.8699	287.0318	640.9261	600.0	156910.0	179.0	1200.0	308.3053	41.48691417975351
sub-016_task-smsbold2mmrun2_dir-AP_bold	0.004529703703703704	0.012549531777777777	0	41.2612026275373	1.0256721771641788	0.9964140947761193	0.5533	172.9018	0.09871427406473444	2	1.4814814814814814	3.980582201471858	3.928595	4.025295	3.9878566044155743	0.00203647	0.03626253083348274	0.033358532935380936	135	112	112	62	1.7654577733325445	2.0	2.0	2.0	2.299999952316284	27.5706	9.4887	105.9448	42.0	617521.0	34.0	475.0	193.7746	0.916	286.1642	613.1758	556.0	160207.0	185.0	1208.0	314.9315	30.911113122012466
sub-016_task-smsbold2mmrun4_dir-AP_bold	0.0011549999999999998	0.004900134925373135	1	40.56133557090226	1.0782126730827066	1.02627349112782	0.553	171.0278	0.06472607137304826	0	0.0	3.8520157509311197	3.850365	3.90093	3.804752252793359	0.00332164	0.0376507043838501	0.03519633039832115	134	112	112	62	1.7572327033229767	2.0	2.0	2.0	2.299999952316284	27.1092	10.3229	108.1302	43.0	617235.0	34.0	490.0	200.0094	0.9622	285.8324	614.4434	556.0	160493.0	185.0	1213.0	316.4056	37.43329865508713
sub-016_task-smsbold2mmrun6_dir-AP_bold	0.002374925373134328	0.009211217164179105	1	44.723332082556354	1.09706470774436	1.032167318120301	0.5543	168.8414	0.13405178430586973	2	1.492537313432836	3.8618353887330357	3.845875	3.917405	3.8222261661991066	0.00945196	0.03761540353298187	0.03700278699398041	134	112	112	62	1.7538099569242012	2.0	2.0	2.0	2.299999952316284	26.8666	10.3008	108.8133	43.0	617094.0	34.0	491.0	199.9281	0.9866	285.7218	614.9051	556.0	160634.0	186.0	1215.0	317.0231	33.980121083557606
sub-017_task-smsbold2mmrun2_dir-AP_bold	0.003922740740740741	0.019879897629629627	0	46.744053029477605	1.0609144293283579	0.974749269402985	0.5055	249.2853	0.16198005442321875	6	4.444444444444445	3.437365965948574	3.39315	3.4577	3.4612478978457224	0.0151748	0.0024627733509987593	0.014385743997991085	135	112	112	62	1.930140383600703	2.0	2.0	2.0	2.299999952316284	100.1461	5.2056	54.3136	36.0	631789.0	31.0	145.0	68.6821	1.496	254.5463	619.544	569.0	145939.0	216.0	1178.0	294.7962	27.40885977249127
sub-017_task-smsbold2mmrun4_dir-AP_bold	0.003916518518518519	0.007405013777777777	0	46.177023930522395	1.1566907191791043	1.0326166361940303	0.5037	247.3241	0.10524067689859407	4	2.962962962962963	3.3836595883412897	3.35662	3.44825	3.3461087650238692	0.00657788	0.0029449877329170704	0.01334661990404129	135	112	112	62	1.8558906831224233	2.0	2.0	2.0	2.299999952316284	109.5686	5.1287	56.0996	36.0	631568.0	31.0	156.0	74.053	1.666	264.7818	627.7196	574.0	146160.0	204.0	1213.0	309.2844	34.643361430149525
sub-017_task-smsbold2mmrun6_dir-AP_bold	0.006347333333333333	0.0069443205925925925	0	46.616159381791064	1.192345158507462	1.068819667761194	0.5051	243.9299	0.11234400424590502	7	5.185185185185185	3.376724660849046	3.336565	3.441135	3.3524739825471377	0.012563	0.0029703318141400814	0.012861227616667747	135	112	112	62	1.8459550143722914	2.0	2.0	2.0	2.299999952316284	102.281	5.9194	56.8433	37.0	631541.0	31.0	162.0	75.983	1.7216	263.6505	624.8077	570.0	146187.0	203.0	1210.0	308.7822	34.72641019849107
sub-020_task-smsbold2mmrun2_dir-AP_bold	0.0010374074074074075	0.0034246079259259263	0	39.890076822089526	1.1175732792537307	1.0144871032089553	0.4958	290.44	0.047258294006496435	0	0.0	4.066058796151143	3.995505	4.14588	4.056791388453429	0.00169851	-0.0026410811115056276	0.020096246153116226	135	112	112	62	1.7100647977348633	2.0	2.0	2.0	2.299999952316284	97.1139	7.2593	64.56	35.0	633344.0	28.0	213.0	112.7447	2.107	296.5973	651.448	589.0	144384.0	201.0	1303.0	344.4302	41.38714514672756
sub-020_task-smsbold2mmrun4_dir-AP_bold	0.0013686666666666667	0.003549820962962963	0	40.087063974253724	1.11058785238806	1.0134836582089553	0.4983	285.3631	0.055816002004038724	0	0.0	4.047865825242565	3.985145	4.086335	4.072117475727692	0.00564947	-0.0035590333864092827	0.019118813797831535	135	112	112	62	1.7418590755196945	2.0	2.0	2.0	2.299999952316284	93.3067	7.1385	64.7342	35.0	633924.0	28.0	216.0	112.9354	1.9298	288.767	643.3768	584.0	143804.0	202.0	1280.0	335.2728	41.14263523533009
sub-020_task-smsbold2mmrun6_dir-AP_bold	0.0026586466165413533	0.004342176842105263	2	40.869525909696975	1.101428982575758	1.0133457875757572	0.4965	289.1949	0.06826599398590807	1	0.7518796992481203	4.021779665817828	3.953735	4.04013	4.071473997453483	0.00343048	-0.0013209066819399595	0.01738571934401989	133	112	112	62	1.6938936020682933	2.0	2.0	2.0	2.299999952316284	81.7631	7.1232	64.8261	35.0	633352.0	28.0	219.0	109.2497	2.2282	296.4034	654.9063	591.0	144376.0	200.0	1322.0	348.8991	39.11448447033763
sub-022_task-smsbold2mmrun2_dir-AP_bold	0.004878	0.006662250518518519	0	44.93098674619402	1.1871496748507462	1.0542749205223878	0.5296	254.4502	0.07680054219560233	0	0.0	3.566759372165605	3.41963	3.758635	3.5220131164968143	0.00622319	0.005513407755643129	0.032130397856235504	135	112	112	62	1.9997093740960403	2.0	2.0	2.0	2.299999952316284	42.7475	6.5893	62.1837	34.0	621919.0	28.0	214.0	92.0039	0.8199	251.702	581.0882	546.0	155809.0	168.0	1078.0	273.0388	36.4879763443023
sub-022_task-smsbold2mmrun4_dir-AP_bold	0.004627703703703704	0.006397598222222222	0	44.925565377910445	1.1673506232835822	1.0403334016417913	0.5302	250.8866	0.0915355828949318	1	0.7407407407407407	3.5238116908347092	3.378965	3.69527	3.497200072504128	0.00404036	0.007975480519235134	0.030177723616361618	135	112	112	62	1.9482899858822218	2.0	2.0	2.0	2.299999952316284	34.2799	7.3471	63.5407	35.0	620983.0	28.0	223.0	92.8835	0.8926	256.6659	586.2656	548.0	156745.0	159.0	1101.0	281.2714	36.241322150453925
sub-022_task-smsbold2mmrun6_dir-AP_bold	0.0017902238805970149	0.009258354029850747	1	44.70545675466166	1.1130819775939849	1.0089591742105266	0.5323	247.5763	0.09851661808810351	0	0.0	3.4523411832313506	3.316425	3.595055	3.4455435496940523	0.00510104	0.007938356138765812	0.03165312856435776	134	112	112	62	1.9894116725322462	2.0	2.0	2.0	2.299999952316284	31.4217	7.4019	63.3297	35.0	621788.0	28.0	223.0	92.071	0.8429	250.2112	580.94	544.0	155940.0	168.0	1081.0	273.4468	33.81249884516001
sub-024_task-smsbold2mmrun2_dir-AP_bold	0.0012312592592592594	0.0038400829629629627	0	37.83878474462685	1.1273641461194033	1.0166264187313432	0.504	299.7637	0.05565639805877362	0	0.0	3.8500369100365828	3.87967	3.911245	3.7591957301097483	0.0028777	0.008866856805980206	0.025518378242850304	135	112	112	62	1.741992364258718	2.0	2.0	2.0	2.299999952316284	87.7304	7.1714	61.673	35.0	618157.0	29.0	193.0	96.5655	0.8161	321.2415	666.9132	609.0	159571.0	158.0	1314.0	349.5986	41.79949624836445
sub-024_task-smsbold2mmrun4_dir-AP_bold	0.0016705263157894736	0.0070310554135338335	2	39.43528657946969	1.1115324048484851	0.9962395590909097	0.5055	299.8728	0.06654421525668994	0	0.0	3.916081258419761	3.94293	3.965505	3.8398087752592827	0.00375579	0.010524391196668148	0.02495911531150341	133	112	112	62	1.7587431555731674	2.0	2.0	2.0	2.299999952316284	76.2679	7.1009	62.3603	35.0	618938.0	29.0	199.0	96.9347	0.8412	318.0015	667.8051	610.0	158790.0	167.0	1310.0	346.8375	35.940073577454314
sub-024_task-smsbold2mmrun6_dir-AP_bold	0.0015931851851851851	0.004732934222222222	0	39.50907098000002	1.1433061018656714	1.0242823774626866	0.5065	297.985	0.06031554972694579	0	0.0	3.8093839388156407	3.838315	3.860515	3.729321816446922	0.00673181	0.011157015338540077	0.024756956845521927	135	112	112	62	1.760142642548208	2.0	2.0	2.0	2.299999952316284	70.1255	7.0506	62.3184	35.0	618353.0	29.0	201.0	95.5811	0.8308	316.563	665.7863	609.0	159375.0	162.0	1306.0	345.9936	40.0627652250696
sub-026_task-smsbold2mmrun2_dir-AP_bold	0.010681629629629628	0.03280681644444445	0	48.8357449433582	0.8814943170149253	0.9171230426865669	0.5322	212.1583	0.25131684372509505	15	11.11111111111111	4.276858291708041	4.108955	4.259185	4.462434875124121	0.0059267	0.03363269940018654	0.011176979169249535	135	112	112	62	1.8971467718254929	2.0	2.0	2.0	2.299999952316284	75.0703	7.5009	65.7949	38.0	609848.0	31.0	185.0	109.9623	1.1619	243.63	606.8908	554.0	167880.0	221.0	1186.0	292.0166	22.432158912997693
sub-026_task-smsbold2mmrun4_dir-AP_bold	0.002097518796992481	0.006925314511278195	2	41.34004801000001	1.079404311818182	1.0189061645454545	0.5338	201.5795	0.12809120650506975	2	1.5037593984962405	3.757662345034744	3.73978	3.74282	3.790387035104234	0.00337144	0.03153609484434128	0.009976999834179878	133	112	112	62	1.8645000268405723	2.0	2.0	2.0	2.299999952316284	81.2732	7.3573	66.3427	40.0	608053.0	33.0	187.0	105.555	1.129	248.9657	615.6518	562.0	169675.0	202.0	1213.0	301.4204	35.40886540710926
sub-026_task-smsbold2mmrun6_dir-AP_bold	0.011836518518518519	0.02726974325925926	0	48.14495590552238	1.0335573441791046	0.9950205448507465	0.5334	193.8096	0.22014564440305365	10	7.407407407407407	4.054733942347691	3.979425	3.944355	4.240421827043074	0.00958972	0.03705964237451553	0.0144797433167696	135	112	112	62	1.824613290959215	2.0	2.0	2.0	2.299999952316284	72.0015	7.0067	65.5348	39.0	609629.0	33.0	184.0	102.2776	1.7482	239.0504	604.8786	546.0	168099.0	220.0	1197.0	299.2406	24.749739561695606
sub-028_task-smsbold2mmrun2_dir-AP_bold	0.0008365185185185187	0.004304721851851851	0	37.70997383365672	1.0507330188059698	1.0154999082835823	0.552	204.7992	0.04495700449106401	0	0.0	3.6382267637826757	3.56411	3.783305	3.5672652913480283	0.00716135	0.033856771886348724	0.04902658239006996	135	112	112	62	1.9464824951417232	2.0	2.0	2.0	2.299999952316284	31.3906	8.0719	86.0326	39.0	612176.0	32.0	366.0	151.9611	0.5633	264.3425	602.9628	556.0	165552.0	211.0	1145.0	285.6426	38.989496029680595
sub-028_task-smsbold2mmrun4_dir-AP_bold	0.0007954074074074074	0.004952768814814815	0	38.383815281492545	1.0506456410447764	1.0144250831343282	0.5539	200.6998	0.05336467088597008	0	0.0	3.648208647911797	3.584255	3.78281	3.577560943735391	0.00685309	0.032969918102025986	0.04838009923696518	135	112	112	62	1.9467350761379727	2.0	2.0	2.0	2.299999952316284	29.6877	7.7535	87.4867	39.0	612551.0	32.0	379.0	154.1129	0.5473	263.5847	600.0762	553.0	165177.0	211.0	1138.0	284.0645	38.583880979567766
sub-028_task-smsbold2mmrun6_dir-AP_bold	0.0007374074074074074	0.004030107185185185	0	37.8320863922388	1.0567484708208958	1.0153948109701492	0.5542	202.5099	0.03413033971989794	0	0.0	3.6354644447030764	3.596695	3.77702	3.53267833410923	0.0103929	0.03374558687210083	0.045249223709106445	135	112	112	62	1.9341807055507119	2.0	2.0	2.0	2.299999952316284	29.39	7.6217	88.2005	39.0	611968.0	32.0	383.0	153.9568	0.5991	267.445	608.6811	560.0	165760.0	213.0	1159.0	289.5274	39.97984879184514
sub-029_task-smsbold2mmrun2_dir-PA_bold	0.001157313432835821	0.0034950098507462684	1	38.46361031203006	1.0993947749624058	1.026625869924812	0.5235	267.5742	0.055604274457910156	0	0.0	3.8149853876169604	3.82441	3.95982	3.6607261628508807	0.00213503	0.02135586179792881	0.048643313348293304	134	112	112	62	1.7433123368798689	2.0	2.0	2.0	2.299999952316284	48.2927	10.3782	76.1365	37.0	619318.0	28.0	285.0	126.629	0.7743	328.1143	655.3465	599.0	158410.0	187.0	1289.0	343.5977	41.24231504928321
sub-029_task-smsbold2mmrun4_dir-PA_bold	0.0007462962962962963	0.0037891342962962965	0	37.39677637007462	1.0637659665671644	1.0071533218656716	0.5267	260.5326	0.04914986494156021	0	0.0	3.7665169814842403	3.76505	3.92234	3.61216094445272	0.00282686	0.02283908613026142	0.04819856584072113	135	112	112	62	1.743268220904022	2.0	2.0	2.0	2.299999952316284	45.1237	10.2574	77.527	37.0	618596.0	28.0	295.0	127.8841	0.7606	325.1731	652.3469	596.0	159132.0	184.0	1284.0	341.8855	39.771234890213236
sub-029_task-smsbold2mmrun6_dir-PA_bold	0.0009165925925925927	0.006051352222222222	0	39.012415814626856	1.0727510847014925	1.0074090423880595	0.5276	259.2557	0.06955819504744544	0	0.0	3.758267126296578	3.76206	3.91725	3.5954913788897342	0.00334182	0.02223847806453705	0.04921913892030716	135	112	112	62	1.7500866174942005	2.0	2.0	2.0	2.299999952316284	44.3282	10.3343	78.0528	37.0	618973.0	28.0	299.0	128.685	0.7365	325.3378	651.9081	596.0	158755.0	186.0	1281.0	340.5535	37.69958246778697
sub-030_task-smsbold2mmrun2_dir-AP_bold	0.0010366666666666669	0.0036575754074074074	0	38.54311518865672	1.0857465254477618	1.0170641994029848	0.5261	231.0841	0.05165332423676388	0	0.0	3.5852086698739143	3.46622	3.735415	3.5539910096217437	0.00347395	-0.004589268937706947	0.025934208184480667	135	112	112	62	2.0043104511880148	2.0	2.0	2.0	2.3000001907348633	80.8509	6.0622	61.5327	37.0	624475.0	31.0	180.0	89.6616	0.7946	255.4908	592.8908	559.0	153253.0	163.0	1102.0	278.898	42.02785438299179
