trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00988358	0.00781
-0.0013	0.0	-0.0126	0.00017453292519943296	-3.316125578789226e-05	-7.853981633974481e-05	1.03172016	39.50593948	0.98794933	0.028211699866353503	0.00987238	0.00604
0.0796	0.0252	-0.0722	0.0008447393579652555	-0.00020594885173533088	0.00017278759594743863	1.1259824	43.11536789	1.0586081	0.22041607205002223	0.00716466	0.00319
0.0674	0.0126	-0.1341	-5.235987755982989e-05	-0.00020594885173533088	-0.0001308996938995747	1.17306864	44.91836166	1.08207344	0.14673932626860492	0.0092513	0.01108
0.1024	0.0057	-0.1225	0.0005567600313861911	9.075712110370512e-05	0.0004939281783143952	1.12187779	42.95819473	1.04426843	0.13003268769995135	0.00797254	0.0061
0.114	0.015	-0.1249	0.0006981317007977319	0.0002495820830351891	0.0006475171524898963	0.98663867	37.77970886	0.98114498	0.04598928027592629	0.0073446	0.00446
0.1087	0.006	-0.0928	0.0010402162341886204	2.094395102393195e-05	0.0006475171524898963	1.03441966	39.60930634	0.99694796	0.07493613327010729	0.00621212	0.00234
0.1011	-0.0168	-0.0853	0.000598647933434055	0.00020769418098732522	0.000593411945678072	1.06407106	40.74469757	1.01426259	0.07202118687648915	0.006387	0.00173
0.0981	-0.0061	-0.0528	0.0005078908123303499	0.00024085543677521747	0.0005724679946541401	1.0683831	40.90981293	1.0053676	0.053443116395776445	0.00556111	0.0008
0.0869	0.0018	-0.0348	0.0005881759579220891	0.0001308996938995747	0.0004363323129985824	1.05888617	40.54616165	1.00010785	0.05341882850614699	0.00559503	0.00087
0.1334	0.0518	-0.2488	0.003420845333908886	0.0007906341511534313	0.0009285151620609833	1.78770018	68.45342255	1.40472606	0.5097293341151526	0.0139224	0.02267
0.132	0.048	-0.2136	0.00382576172037157	0.0008691739674931761	0.0008237954069413235	1.75907695	67.35739899	1.42240372	0.06980879789610442	0.00796217	0.00573
0.12	0.0337	-0.1393	0.0033108895910332428	0.0009686577348568529	0.0006649704450098395	1.08849502	41.67992401	1.03851228	0.13925904293167443	0.00549054	0.0004
0.1138	0.0317	-0.1561	0.003467969223712733	0.0010384709049366262	0.0004729842272904633	1.04464078	40.00068665	0.9951008	0.04594395102393196	0.00572217	0.0006
0.0995	0.0172	-0.1072	0.0029513517651224112	0.0011938052083641214	0.00037350045992678646	1.12253404	42.98332596	1.0179642	0.11627177646907463	0.00490022	0.00077
0.1	0.0363	-0.0968	0.0029024825460665696	0.0010140362954087054	0.0004310963252425994	1.14721441	43.92836761	1.02720582	0.04431169986635353	0.00479019	0.00062
0.0993	0.0348	-0.1145	0.002841396022246768	0.0009023352232810684	0.0003193952531149623	1.05621409	40.44384384	0.98348986	0.03412443340375379	0.00453568	0.00047
0.0943	0.0236	-0.1171	0.00239459173373622	0.0009721483933608416	0.00030368728984701333	1.02889144	39.39762497	0.98213303	0.045416271092913504	0.00430012	0.0005
0.0856	0.0257	-0.1198	0.00244695161129605	0.0009965830028887623	0.00014137166941154068	1.0273453	39.33842087	0.98747759	0.02545550537616117	0.00472307	0.00056
0.0785	0.0269	-0.0937	0.002453932928304027	0.0009913470151327792	1.3962634015954635e-05	1.0352428	39.64082718	0.98944379	0.041381317007977314	0.0042522	0.00036
0.0856	0.029	-0.1015	0.0026162485487395003	0.0008709192967451704	8.028514559173915e-05	1.07029998	40.98321152	0.9899883	0.03445329251994332	0.00448698	0.00047
0.0803	0.0202	-0.1113	0.002314306588144481	0.0009197885158010115	3.4906585039886588e-06	1.04142547	39.87756729	0.97611966	0.045280283336930544	0.00456691	0.00055
0.0718	0.0223	-0.0944	0.002165953601724963	0.001165879940332212	-7.853981633974481e-05	1.04236257	39.91345215	0.98205344	0.0513237442897226	0.00475639	0.00063
0.0765	0.0332	-0.0924	0.0026895523773232616	0.0010157816246606998	-1.2217304763960308e-05	1.11613989	42.73848343	1.02459528	0.05460098014227978	0.00501299	0.00053
0.0786	0.0193	-0.1054	0.0025254914276357948	0.0011780972450961724	8.37758040957278e-05	1.05119681	40.25172424	0.99507773	0.050118483949131376	0.00415218	0.00041
0.0804	0.0376	-0.0854	0.0022270401255447643	0.0011100294042683937	-1.3962634015954635e-05	1.0359273	39.66703415	0.9877228	0.06331287905152456	0.00400078	0.00068
0.0839	0.012	-0.0631	0.0020839231268812296	0.0011466813185602744	2.6179938779914945e-05	1.02630222	39.29848099	0.98925765	0.062395574287564246	0.00360262	0.00042
0.0883	0.0291	-0.0752	0.0024766222085799536	0.0011327186845443199	6.108652381980153e-05	0.94580388	36.21609116	0.958759	0.05567841503772825	0.00357234	0.00027
0.0864	0.0252	-0.0902	0.0024137903555081575	0.0012007865253720988	-1.9198621771937625e-05	1.00970137	38.66281128	0.97772131	0.03135924197456571	0.00366169	0.00036
0.0816	0.0089	-0.0391	0.0022043508452688383	0.0012060225131280816	-7.504915783575618e-05	1.01903963	39.02038574	0.98089467	0.08572630170295603	0.00361681	0.00037
0.0849	0.0158	-0.0506	0.002267182698340634	0.0011239920382843482	1.7453292519943296e-05	1.02347291	39.19013977	0.96931207	0.03356823891356142	0.00383687	0.00047
0.0893	0.0372	-0.0897	0.0027768188399229783	0.001155407964820246	6.45771823237902e-05	1.04839575	40.14447021	0.98228445	0.09430879789610448	0.00449979	0.00076
0.0826	0.004	-0.0499	0.002171189589480946	0.0013002702927357754	9.42477796076938e-05	1.03813493	39.75157166	0.98647085	0.11870810878207326	0.00400984	0.00052
0.0877	0.0238	-0.0681	0.002436479635784084	0.001165879940332212	8.37758040957278e-05	1.03085899	39.47296524	0.9863168	0.06360761871093334	0.00409687	0.0006
0.0877	0.0136	-0.0546	0.0024678955623199817	0.001069886831472524	5.93411945678072e-05	1.02747309	39.34331131	0.97863399	0.03129218224617531	0.00434077	0.00045
0.0852	0.0139	-0.0652	0.0025603980126756814	0.0011152653920243766	1.5707963267948964e-05	0.99166304	37.9720993	0.9703577	0.02247571211037052	0.00369781	0.00047
0.0808	0.01	-0.0815	0.00238237442897226	0.001256637061435917	-3.316125578789226e-05	0.97008449	37.14582825	0.95365782	0.043013223608540166	0.00387937	0.00052
0.0843	0.0141	-0.0548	0.0022479840765686964	0.0012863076587198209	-5.93411945678072e-05	0.9610737	36.80079269	0.96351561	0.043812044423369126	0.00367332	0.00043
0.0846	0.012	-0.0468	0.0025115287936198403	0.001192059879112127	-5.585053606381854e-05	1.01973569	39.04703903	0.98760583	0.028464157758141317	0.00384355	0.00027
0.0921	0.0147	-0.0659	0.0024836035255879313	0.0012740903539558604	5.585053606381854e-05	1.01278412	38.78085327	0.97424236	0.04038284075016398	0.00362033	0.0003
0.0881	-0.0072	-0.0375	0.002331759880664424	0.0012514010736799342	-1.7453292519943294e-06	1.10997915	42.50257874	0.99803758	0.06590643952576233	0.00467241	0.00074
0.0899	0.0099	-0.0324	0.0024155356847601517	0.0011414453308042916	5.585053606381854e-05	1.12269843	42.98961639	1.01717716	0.03656637061435916	0.00449526	0.00059
0.0971	0.0138	-0.066	0.0027925268031909274	0.0012322024519079964	0.00013962634015954637	1.06823361	40.90408707	0.99693605	0.07227620218151043	0.00386274	0.00042
0.0909	0.0003	-0.0335	0.002436479635784084	0.0012252211349000194	-3.490658503988659e-05	1.06000745	40.58909607	0.99416995	0.07907807048071269	0.00418919	0.00054
0.095	0.0306	-0.0615	0.0029199358385865134	0.0011414453308042916	3.141592653589793e-05	1.0782783	41.28871155	1.01487934	0.09407772592369709	0.00427389	0.0004
0.0911	0.0039	-0.0436	0.002361430477948328	0.001192059879112127	-6.806784082777885e-05	1.10977042	42.49458694	1.01764706	0.08393018381548488	0.00414407	0.00045
0.0835	0.0051	-0.0386	0.0022654373690886398	0.0012601277199399059	-8.726646259971648e-06	1.06045032	40.60605621	0.97868464	0.024970107212763704	0.00434303	0.0006
0.0904	0.0158	-0.0462	0.0025289820861397836	0.0011379546723003027	4.537856055185256e-05	1.09959197	42.10483932	1.00731908	0.04719114857512854	0.00491595	0.00065
0.0951	0.0135	-0.0627	0.0026930430358272505	0.0011798425743481666	3.490658503988659e-05	1.08004534	41.35637665	1.00542642	0.03432104136236486	0.004152	0.00059
0.0911	0.0032	-0.0367	0.0022846359908605773	0.0012880529879718153	-2.094395102393195e-05	1.04186749	39.8944931	0.98217372	0.068923399732707	0.00396019	0.00054
0.0877	0.01	-0.0249	0.0024172810140121463	0.0012601277199399059	-6.806784082777885e-05	1.00406218	38.44687653	0.97941076	0.03238470904936627	0.00387293	0.00049
0.0949	0.0212	-0.0534	0.0027296949501191318	0.001282817000215832	1.5707963267948964e-05	0.97940058	37.50255203	0.96621007	0.06784395102393198	0.00371665	0.00032
0.0934	-0.0016	-0.0499	0.0024923301718479027	0.001329940890019679	-3.665191429188092e-05	1.05687952	40.46932602	0.99576637	0.0446424272817453	0.00388157	0.00044
0.0875	0.0031	-0.0229	0.0023771384412162766	0.0013386675362796509	-7.67944870877505e-05	1.06107795	40.63008881	0.99498805	0.045803047484373374	0.00394392	0.00039
0.1115	0.1105	-0.2416	0.006492624817418905	0.0018133970928221085	-6.9813170079773176e-06	1.86494768	71.41133118	1.45195165	0.5831014551412429	0.0157866	0.03137
0.1008	0.0234	-0.1604	0.005157447939643243	0.0017208946424664088	-0.00013439035240356338	1.64237797	62.88883972	1.34655391	0.25675441817634737	0.00727338	0.0042
0.0975	0.0299	-0.1106	0.004543092042941239	0.0014748032179352085	-0.0001675516081914556	1.06808269	40.8983078	1.02054631	0.1042804288510548	0.00781149	0.00189
0.1089	0.0378	-0.1375	0.004354596483725852	0.0012479104151759456	-8.901179185171081e-05	0.96976215	37.13348389	0.97942182	0.07089640891571974	0.00617218	0.00082
0.1074	0.0151	-0.1153	0.004141666314982544	0.0013805554383275148	-0.00011693705988362007	0.96466166	36.93817902	0.96622768	0.06507502299633935	0.00555545	0.00084
0.1035	0.0152	-0.0809	0.003886848244191372	0.0012199851471440364	-0.000153588974175501	1.03576469	39.66080856	0.99513954	0.06100201381332657	0.00517833	0.00089
0.1001	0.0231	-0.0936	0.0041329396687225725	0.0011030480872604163	-0.00017802358370342162	1.0503298	40.21852875	0.99876962	0.043373154697137054	0.00546986	0.00061
0.101	0.0352	-0.1204	0.0042603487041181585	0.0010175269539126942	-0.00023911010752322313	1.04714036	40.0963974	0.98755736	0.05350083462815548	0.00574493	0.0008
0.0974	0.0117	-0.0845	0.003932226804743224	0.0012514010736799342	-0.00015009831567151235	1.10158503	42.18115997	1.01305406	0.09555039054969428	0.00534528	0.00099
0.0943	0.0198	-0.073	0.00394269878025519	0.0013456488532876281	-0.00011170107212763708	1.02883363	39.39541245	0.98042536	0.029855849933176783	0.00538886	0.00101
0.0978	0.0359	-0.0767	0.004035201230610889	0.0012426744274199627	-0.00015184364492350666	1.06513	40.7852478	1.00262362	0.03508097245096173	0.00572884	0.00093
0.1017	0.0187	-0.0788	0.003597123588360313	0.0013473941825396225	-0.00010471975511965978	1.03021324	39.44823837	0.99430222	0.05269606435870414	0.00457835	0.00044
0.1007	0.0039	-0.0265	0.003450515931192789	0.0012723450247038664	-0.00013264502315156904	1.06536305	40.79417038	1.0093018	0.08057910415175945	0.004619	0.00073
0.1453	0.1117	-0.3399	0.004944517770899936	0.001839577031602023	0.000890117918517108	2.02232027	77.43733978	1.55306671	0.6199998394136991	0.0176464	0.036
0.1258	0.0086	-0.1511	0.003906046865963309	0.0012531464029319286	0.00028797932657906436	1.9386071	74.23184967	1.54843956	0.4227520062772383	0.00607413	0.00388
0.1263	0.0211	-0.0949	0.003958406743523139	0.0012252211349000194	0.00020943951023931956	1.14612377	43.88660431	1.07686393	0.0771412480965742	0.00562721	0.00103
0.1227	0.0279	-0.1076	0.003237585762449481	0.0012356931104119853	0.0002024581932313422	1.02551007	39.26814651	1.00003399	0.06001371367968006	0.00444323	0.00053
0.118	0.0063	-0.058	0.0026825710603152844	0.0012426744274199627	0.00017976891295541595	1.02001131	39.05759048	0.99319847	0.10513426497090501	0.00383157	0.00044
0.1197	0.0102	-0.062	0.0029234264970905022	0.0012147491593880533	0.0002373647782712288	1.04374611	39.96643066	0.99796024	0.025918828506147008	0.00469536	0.00043
0.1201	0.0158	-0.0782	0.0027436575841350863	0.0013386675362796509	0.00029321531433504735	0.97795105	37.44704819	0.97083465	0.04017689129554161	0.00365776	0.00037
0.1228	0.0357	-0.192	0.0031258846903218446	0.0015393804002589986	0.00010821041362364843	1.29197454	49.47142792	1.13449857	0.17479724354387527	0.00885773	0.00638
0.1279	0.0822	-0.2796	0.003745476574779831	0.0015585790220309364	0.00023387411976724014	1.56943953	60.09593201	1.29723275	0.1774227106186758	0.0104702	0.0091
0.1264	0.0066	-0.1622	0.0030490902032340936	0.0014119713648634124	0.0002303834612632515	1.21971309	46.70444107	1.11273637	0.23682423436086247	0.00517035	0.00075
0.1168	0.0246	-0.187	0.0029688050576423546	0.001520181778487061	0.00012217304763960306	1.02059007	39.07975388	0.99774876	0.06723529864195181	0.00573117	0.00096
0.1134	0.0012	-0.084	0.0024137903555081575	0.001265363707695889	5.4105206811824215e-05	1.13170993	43.33468246	1.05495017	0.17369503068765743	0.00369865	0.00053
0.1064	-0.0143	-0.0599	0.0020001473227855013	0.0013578661580515882	4.0142572795869576e-05	0.92331493	35.35495758	0.95030636	0.07260540585471552	0.00417894	0.00042
0.107	0.003	-0.053	0.0020350539078253884	0.0011955505376161158	9.250245035569947e-05	0.99134707	37.95999908	0.97462754	0.03727910415175948	0.0037837	0.00046
0.1077	-0.0195	-0.0476	0.0017872171540421933	0.001298524963483781	0.00016231562043547262	1.0253756	39.26299667	0.98780639	0.04963121748653168	0.00396758	0.00045
0.1027	-0.0191	-0.0298	0.0017505652397503124	0.0012531464029319286	0.0001972222054753592	1.01181817	38.74386597	0.97869566	0.029046852994180996	0.00427133	0.00061
0.1009	-0.0027	-0.029	0.0015341444125030156	0.0010611601852125523	0.0001012290966156711	0.98762184	37.81735611	0.97156319	0.04422000769131806	0.00415134	0.00048
0.1078	-0.0049	-0.0495	0.001710422666954443	0.0010838494654884787	0.0001675516081914556	0.91366053	34.98527908	0.93970712	0.04286450231515692	0.00403863	0.00045
0.1011	-0.0262	-0.0339	0.0012409290981679683	0.0011955505376161158	0.0002024581932313422	0.94488966	36.18108368	0.95070309	0.07440506129769994	0.0043509	0.00056
0.0968	-0.0226	0.0048	0.0010768681484805013	0.0011903145498601325	0.0001239183768915974	0.97372913	37.28538513	0.96756259	0.05899183768915976	0.00474095	0.00048
0.1071	-0.0006	-0.0274	0.0016039575825827887	0.0010733774899765126	0.00018151424220741024	1.01026869	38.68453217	0.98235006	0.09958111796508602	0.00434923	0.00045
0.0998	-0.0285	-0.0212	0.0013421581947836393	0.001270599695451872	0.00022689280275926284	0.99404144	38.06317139	0.97551923	0.06662000769131807	0.00462437	0.00048
0.0996	-0.017	0.0083	0.0013578661580515882	0.00124965574442794	0.00034208453339088857	0.98857564	37.85387802	0.97653189	0.04879218224617533	0.00482219	0.00041
0.1047	-0.0181	-0.0067	0.0014346606451393388	0.0013142329267517303	0.0003193952531149623	1.00112247	38.33431244	0.97705539	0.02940304748437336	0.00412244	0.00036
