trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00459492	0.00109
-0.0086	0.0075	-0.0047	0.00020769418098732522	-8.726646259971648e-06	-0.0002129301687433082	0.95242304	32.29558945	0.96187319	0.04226754979953025	0.0038445	0.00086
-0.014	-0.0048	0.0067	0.0005358160803622592	-3.839724354387525e-05	-0.00029845130209103034	1.04595637	35.46719742	1.00688547	0.051265681500327995	0.00432086	0.00081
-0.0132	-0.0291	-0.0105	0.0006963863715457374	-8.726646259971648e-05	-0.0003089232776029963	1.02183962	34.64942932	0.98762412	0.05329557428756428	0.00380307	0.0007
-0.0126	-0.0219	-0.0169	0.0011466813185602744	-0.00012740903539558605	-0.0004258603374866164	1.01677561	34.47771072	0.97827939	0.044568728984701336	0.00411296	0.00084
-0.027	-0.0054	-0.0069	0.0009616764178488756	-0.00010471975511965978	-0.000614355896702004	1.0203054	34.59740448	0.98177468	0.060709487010135635	0.00451589	0.00081
-0.0334	-0.0205	-0.003	0.00091106186954104	-0.0001012290966156711	-0.0007086036763096977	0.98299307	33.33218384	0.9709534	0.03281764932097589	0.004363	0.00058
-0.0419	-0.0345	0.0097	0.0006527531402458793	-9.948376736367679e-05	-0.0008464846872172499	1.02558148	34.77630997	0.98568071	0.05509675347273536	0.00389802	0.00054
-0.0455	-0.0139	-0.0083	0.0006597344572538566	-9.250245035569947e-05	-0.0008674286382411819	1.00893784	34.21194077	0.97680814	0.043945329251994326	0.00441754	0.00058
-0.0549	-0.0138	-0.0103	0.0008098327729253688	-8.726646259971648e-05	-0.0009896016858807848	0.97442222	33.04155731	0.96174438	0.025375367553354903	0.00406188	0.00057
-0.0564	-0.0289	0.0006	0.0008569566627292158	-0.0001605702911834783	-0.0010978120995044332	0.97360855	33.01396561	0.9685709	0.03893190660056287	0.00435108	0.00039
-0.0692	-0.021	0.0056	0.0006859143960337716	-0.00013264502315156904	-0.001356120828799594	1.01332772	34.36079788	0.98503944	0.04856381320112571	0.00458461	0.0006
-0.0681	-0.0217	-0.0032	0.0006579891280018621	-0.000158824961931484	-0.001473057888683214	1.05961215	35.93025208	0.9964324	0.01915211333477223	0.00445271	0.00067
-0.077	-0.0286	-0.0149	0.0006422811647339132	-0.00021642082724729686	-0.0016632987771505957	1.06330478	36.0554657	0.99611961	0.04067723585255717	0.00473213	0.00081
-0.0786	-0.0232	-0.0046	0.0004433136300065597	-0.000158824961931484	-0.0016702800941585732	1.01603317	34.45253754	0.97264667	0.0304772358525572	0.00456989	0.00081
-0.079	-0.0274	-0.0007	0.0005759586531581287	-0.00019547687622336493	-0.0015917402778188286	1.01146519	34.29764175	0.972562	0.02089183768915973	0.00454634	0.00059
-0.0821	-0.0362	0.018	0.0003665191429188092	-0.00028099800957108706	-0.0016790067404185449	1.01751506	34.50278473	0.98765489	0.0497113553093379	0.00490141	0.00082
-0.0758	-0.0237	0.0189	0.00037524578917878077	-0.00029845130209103034	-0.0017558012275062952	1.02396631	34.72154236	0.98415873	0.024848721293383263	0.004421	0.0006
-0.0792	-0.0223	0.0213	0.00039095375244672985	-0.00022340214425527416	-0.0016842427281745281	1.01215231	34.32094193	0.97977621	0.015315781021773616	0.00433129	0.00045
-0.0787	-0.0401	0.0248	0.0002129301687433082	-0.0002513274122871834	-0.0018256143975860688	0.93165708	31.5914402	0.94995064	0.03916602605734357	0.00406557	0.00045
-0.0739	-0.0264	0.0175	0.00033335788713091696	-0.00018675022996339323	-0.0015498523757709647	0.9458375	32.07228088	0.95602999	0.04883834612632516	0.0039714	0.00052
-0.0676	-0.0315	0.0326	0.00012042771838760874	-0.00013264502315156904	-0.001553343034274953	0.95604211	32.41830826	0.95776067	0.04002630170295604	0.0036158	0.00043
-0.0545	-0.0366	0.0141	0.00014137166941154068	-7.853981633974481e-05	-0.0013055062804917586	0.98236585	33.3109169	0.97031549	0.05284429558094752	0.0040642	0.00054
-0.0551	-0.0291	0.0144	-5.93411945678072e-05	-9.250245035569947e-05	-0.0012217304763960308	0.95971	32.54268265	0.96000135	0.023322565104551524	0.00364316	0.00039
-0.0561	-0.0283	0.023	4.71238898038469e-05	-0.00019198621771937622	-0.0011013027580084218	0.96108216	32.58921051	0.96294272	0.026718828506146985	0.00356567	0.00044
-0.0544	-0.0298	0.0225	-8.726646259971648e-05	-0.0001256637061435917	-0.0011623892818282235	0.96637523	32.76869202	0.96021631	0.01678996938995748	0.00330484	0.00039
-0.0478	-0.0277	0.0188	0.00027925268031909274	-9.42477796076938e-05	-0.0010070549784007281	0.98035067	33.24258423	0.96832076	0.04006346864411012	0.00354356	0.00035
-0.0457	-0.0194	0.0241	7.853981633974481e-05	-0.000153588974175501	-0.0010175269539126942	0.9666118	32.77671432	0.96126952	0.029226301702956065	0.00427961	0.00045
-0.0458	-0.0192	0.0202	0.0001256637061435917	-0.0001675516081914556	-0.0010088003076527223	1.02914751	34.89722824	0.99265015	0.007690658503988675	0.00407124	0.0005
-0.0413	-0.0266	0.0181	0.00022340214425527416	-0.0001361356816555577	-0.0007557275661135446	0.98742819	33.48257446	0.96444607	0.0331113553093379	0.00347763	0.00039
-0.0424	-0.0241	0.0212	0.0003647738136668148	-0.0001675516081914556	-0.0007696902001294993	0.95144957	32.26258087	0.95610143	0.01603751149816966	0.00323862	0.00037
-0.0407	-0.0183	0.0265	0.0004537856055185257	-0.0001884955592153876	-0.0007906341511534313	0.93576956	31.73088837	0.95607418	0.01934498469497874	0.00417197	0.00048
-0.0371	-0.0191	0.0269	0.00034906585039886593	-0.00017802358370342162	-0.0007592182246175333	0.89386415	30.30992317	0.93927867	0.012130382858376181	0.00408047	0.00048
-0.0143	-0.0308	0.04	0.0006300638599699529	0.00017627825445142725	0.00020943951023931956	1.13668489	38.54370117	1.05086298	0.12779787912913942	0.00460798	0.00096
0.0016	-0.0256	0.0182	0.00046949356878647465	3.4906585039886588e-06	0.00016231562043547262	1.19367445	40.47615051	1.06857193	0.06192408884673818	0.00400805	0.00058
-0.0033	-0.0313	0.0305	-0.00012042771838760874	-0.0001186823891356144	-0.0001832595714594046	1.07102942	36.31739807	1.00483893	0.07578347633542817	0.00308031	0.00054
-0.0111	-0.0305	0.0178	-0.0002722713633111154	-1.0471975511965975e-05	-0.0003054326190990077	1.01650906	34.46867371	0.97934471	0.04041135530933791	0.00284272	0.00039
-0.0128	-0.0201	0.0314	-0.00046949356878647465	5.585053606381854e-05	-0.00024085543677521747	0.94755918	32.13066101	0.95355093	0.0421060949687467	0.00349301	0.00035
-0.0151	-0.0265	0.0563	-0.0009128071987930344	-1.9198621771937625e-05	-0.00038048177693476387	0.98416013	33.37175751	0.97241199	0.06649945640009312	0.00314677	0.00045
-0.0166	-0.028	0.0341	-0.000947713783832921	-5.93411945678072e-05	-0.00043458698374658803	0.9444074	32.02378845	0.95421772	0.03165771823237902	0.00310355	0.00033
-0.0179	-0.0204	0.0225	-0.0008395033702092724	-7.853981633974481e-05	-0.0003874630939427412	0.99483305	33.73366547	0.96909993	0.029226646259971647	0.00316459	0.00054
-0.0243	-0.0247	0.0364	-0.0012322024519079964	-0.00016406094968746698	-0.0006230825429619757	1.07494318	36.45010757	0.99419456	0.06029198320328404	0.00361896	0.00057
-0.0271	-0.0178	0.054	-0.0016022122533307947	-0.0001832595714594046	-0.0007853981633974483	1.05468071	35.76303101	0.98759599	0.05487620218151043	0.00357538	0.00039
-0.0271	-0.0266	0.0415	-0.001514945790731078	-0.00013788101090755203	-0.0008464846872172499	1.01154745	34.3004303	0.97253464	0.030986577348568536	0.00366282	0.00049
-0.0284	-0.0161	0.0525	-0.0014852751934471744	-0.00014137166941154068	-0.0008587019919812101	1.02005744	34.58899689	0.98688342	0.025068928027592616	0.00368434	0.00048
-0.022	-0.0177	0.0617	-0.002145009650701031	-0.00010471975511965978	-0.001075122819228507	1.09657478	37.18361282	1.01138277	0.06284035993965173	0.00410104	0.00071
-0.0223	-0.0517	0.0837	-0.002811725424962865	-0.0003089232776029963	-0.0017156586547104257	1.04809916	35.53985977	1.01512397	0.13187275661135445	0.00476462	0.00072
-0.0033	-0.0281	0.0605	-0.0022759093446006054	-0.0003385938748868999	-0.0010053096491487337	1.08142483	36.66989517	1.01078282	0.12959178416039277	0.00404966	0.00054
-0.0106	-0.0234	0.0845	-0.0022985986248765322	-0.00039269908169872416	-0.0010349802464326373	1.04814279	35.54133987	0.9848946	0.04132325421858274	0.00404578	0.00051
-0.0126	-0.0493	0.0965	-0.0022235494670407763	-0.0003473205211468716	-0.0010821041362364843	1.04852831	35.55441284	0.99217082	0.048277580409572765	0.00396758	0.00039
-0.0088	-0.0302	0.085	-0.0021938788697568722	-0.0003682644721708035	-0.0010559241974565693	1.01696074	34.48398972	0.9807214	0.038239724354387536	0.00419563	0.00069
-0.0161	-0.0262	0.096	-0.0024836035255879313	-0.0003577924966588376	-0.0011013027580084218	1.02607524	34.79305267	0.98552657	0.03957875959474387	0.00460154	0.0006
-0.0084	-0.0463	0.0996	-0.0023788837704682713	-0.000466002910282486	-0.0009721483933608416	1.01059675	34.26819611	0.98080752	0.04850422666954442	0.00419527	0.00058
-0.0087	-0.0334	0.0871	-0.0021170843826691216	-0.0005148721293383271	-0.0010053096491487337	1.03554881	35.11429214	0.98364923	0.04289149313214415	0.00422961	0.0005
-0.0198	-0.0316	0.1012	-0.0023788837704682713	-0.000439822971502571	-0.001223475805648025	1.0324012	35.00756073	0.9820121	0.05475073510670984	0.00506431	0.00046
-0.0153	-0.0452	0.0987	-0.0024155356847601517	-0.00043458698374658803	-0.0012147491593880533	1.00347042	34.02655029	0.96816819	0.023130727415391756	0.00429755	0.00047
-0.0083	-0.0352	0.0717	-0.002183406894244906	-0.00030368728984701333	-0.001256637061435917	1.04675353	35.49422836	0.99334038	0.0642458193231342	0.00465536	0.00088
-0.0079	-0.0249	0.1047	-0.002309070600388498	-0.0002530727415391778	-0.0012636183784438947	1.11196303	37.70541	1.01281708	0.05286297857297025	0.00447857	0.00091
-0.0082	-0.0338	0.1164	-0.002398082392240209	-0.00020594885173533088	-0.0014067353771074296	1.12710583	38.21888733	1.02353569	0.03486263401595464	0.00514263	0.00107
0.0062	-0.0334	0.0809	-0.002150245638457014	-0.00017976891295541595	-0.0011187560505283654	1.16447544	39.48604584	1.04594133	0.07839980095710869	0.00407976	0.0009
0.0091	-0.0327	0.0802	-0.00214850030920502	-0.00012217304763960306	-0.0012042771838760874	1.04246116	35.34867859	0.99132146	0.011543116395776463	0.00388199	0.00045
0.021	-0.03	0.0835	-0.0019425514574696887	-4.886921905584123e-05	-0.0010419615634406148	1.07416999	36.42389297	0.99825019	0.039978415037728296	0.003708	0.00065
0.0156	-0.0275	0.0869	-0.001960004749989632	2.268928027592628e-05	-0.001054178868204575	1.07254159	36.36867523	1.00024901	0.016361454830783558	0.00428301	0.00046
0.0167	-0.0264	0.0993	-0.0017366026057343581	-5.585053606381854e-05	-0.0010070549784007281	1.03806233	35.19952011	0.98590827	0.03205329251994328	0.00322813	0.00037
0.012	-0.0328	0.1038	-0.001837831702350029	-8.028514559173915e-05	-0.0010576695267085637	0.99815494	33.84630585	0.97050028	0.024413912722571367	0.00321388	0.00031
0.0189	-0.039	0.098	-0.0014311699866353504	2.094395102393195e-05	-0.0009494591130849152	1.02819896	34.86506653	0.97986667	0.04970506129769992	0.00307024	0.00046
0.0209	-0.0314	0.1003	-0.0015481070465189703	4.537856055185256e-05	-0.0009983283321407565	1.0698278	36.27665329	0.99507264	0.021412044423369088	0.00331342	0.0004
0.0239	-0.0277	0.0981	-0.0015166911199830724	0.00010297442586766544	-0.000932005820564972	1.03114414	34.96493149	0.97585496	0.016666715171374757	0.00301927	0.00026
0.0329	-0.0374	0.1054	-0.0014556045961632708	9.948376736367679e-05	-0.0008098327729253688	1.03756988	35.18282318	0.98378146	0.03533751149816966	0.00311214	0.00041
0.0259	-0.0384	0.1155	-0.0016598081186466073	4.71238898038469e-05	-0.0009930923443847736	1.06558955	36.13293839	0.99178544	0.04009114857512857	0.0035333	0.00035
0.0235	-0.044	0.115	-0.0016807520696705393	6.45771823237902e-05	-0.0010297442586766543	1.02625084	34.79900742	0.98452657	0.012252457891787796	0.00341654	0.0004
0.0259	-0.034	0.103	-0.0017243853009703976	1.2217304763960308e-05	-0.0010367255756846318	1.02997637	34.92533493	0.98254009	0.029548721293383286	0.00364339	0.00042
0.0275	-0.0337	0.1118	-0.0018029251173101424	-1.0471975511965975e-05	-0.0011047934165124105	0.99257541	33.65711212	0.96752205	0.019164846872172493	0.00321513	0.00043
0.0292	-0.036	0.1103	-0.0016720254234105676	1.9198621771937625e-05	-0.0009512044423369096	1.03658164	35.14931107	0.98781939	0.02120796326794896	0.00333035	0.00046
0.0283	-0.037	0.1139	-0.001790707812546182	5.93411945678072e-05	-0.0010000736613927507	1.08029115	36.63145447	1.00006305	0.015884709049366254	0.00391048	0.0006
