trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00354123	0.00338
0.0109	0.029	-0.0369	0.0007819075048934597	0.00031415926535897925	-0.0001012290966156711	1.07311714	36.18102264	1.02138977	0.1366647933434055	0.00446022	0.00224
0.007	-0.0014	-0.0043	0.0007958701389094143	0.0004572762640225143	-0.00021467549799530252	1.10478711	37.24880219	1.04596427	0.08042630170295603	0.00392443	0.00213
0.0163	-0.0153	-0.0041	0.0028693212902786776	-0.000460766922526503	-0.0003700098014227979	1.53936279	51.90087891	1.29325451	0.1807414320672888	0.00652009	0.02187
-0.0184	-0.0016	-0.0133	0.0009040805525330626	-0.000710349005561692	-0.0007382742735936014	1.51765966	51.16913986	1.28314255	0.1867543646475804	0.00426263	0.00457
-0.0266	0.0014	-0.0335	0.0009896016858807848	-0.00032637657012293966	-0.0008412486994612669	1.08650553	36.6324234	1.02747942	0.060023399732707	0.004309	0.00401
-0.0217	-0.0437	-0.0038	0.000778416846389471	-0.00020420352248333657	-0.0006056292504420323	1.14753711	38.69015503	1.04097871	0.10814886680750756	0.00428516	0.00332
-0.0135	-0.0001	-0.0349	0.0013072516097437528	0.0002495820830351891	-0.0007539822368615504	1.10936809	37.40325546	1.02952351	0.13944866776461629	0.00374335	0.00153
-0.0161	-0.0318	-0.0247	0.0010838494654884787	3.490658503988659e-05	-0.0006579891280018621	1.03997421	35.06358337	0.99974726	0.07120353755551324	0.00348777	0.00114
-0.0182	-0.0321	-0.0187	0.0008918632477691023	4.71238898038469e-05	-0.000593411945678072	1.18938506	40.10109329	1.03609731	0.02183903524035633	0.00355756	0.00089
-0.014	-0.0086	-0.0267	0.0010245082709206715	0.0002373647782712288	-0.000661479786505851	1.13687944	38.33082199	1.03390673	0.055247687622336485	0.0031448	0.00069
-0.0223	-0.0246	-0.0396	0.0009023352232810684	0.00032812189937493397	-0.0006527531402458793	1.12955999	38.0840416	1.04456093	0.048282840750164	0.00311494	0.00093
-0.0249	-0.021	-0.0229	0.0008412486994612669	0.0003001966313430247	-0.0006126105674500097	1.08146071	36.46233368	1.02524293	0.029357718232379024	0.00281358	0.00077
