trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0128168	0.00999
0.0068	0.0082	-0.0892	0.002466150233067988	-0.0004572762640225143	0.0005270894341022875	1.38111627	51.00796509	1.20880671	0.2767257965596395	0.0178715	0.01765
0.0097	-0.0435	-0.0729	0.0018081611050661253	-0.00047123889803846896	0.0005602506898901797	1.18815768	43.88153839	1.07054053	0.10615565089028546	0.0154068	0.01335
0.0155	-0.0185	-0.072	0.0011257373675363424	-0.0005305800926062762	0.0005899212871740833	1.21380329	44.82868958	1.05831418	0.07027177646907469	0.0136138	0.00743
0.0128	-0.0308	-0.0826	0.0014433872913993105	-0.0005148721293383271	0.000577703982410123	1.19242322	44.03907394	1.03774814	0.042878759594743875	0.0137113	0.0066
0.0134	-0.0296	-0.0657	0.001117010721276371	-0.00048520153205442357	0.000705113017805709	1.16829169	43.14783859	1.01451386	0.04287281014012147	0.0126823	0.00432
0.0114	-0.0555	-0.059	0.0008412486994612669	-0.00048171087355043494	0.0005916666164260777	1.12914002	41.70186996	0.99871308	0.0542349540849362	0.0117164	0.0042
0.0157	-0.0044	-0.0771	0.0010384709049366262	-0.00041538836197465044	0.0005724679946541401	1.15507257	42.65962219	1.00626044	0.08763716694115406	0.0128853	0.00339
0.0149	-0.0575	-0.0685	0.0006230825429619757	-0.00039968039870670147	0.0005497787143782138	1.16492915	43.02365112	1.00387141	0.08518928027592627	0.0114116	0.00306
0.0158	-0.0325	-0.071	0.0006859143960337716	-0.00038048177693476387	0.000598647933434055	1.12669897	41.61171722	0.98921122	0.034944984694978726	0.0114592	0.00306
0.017	-0.023	-0.0572	0.00011693705988362007	-0.00020594885173533088	0.0006841690667817771	1.15261078	42.5687027	1.01991404	0.06595156973486532	0.0100356	0.00162
0.0163	-0.0262	-0.0497	0.00014486232791552936	-0.0003089232776029963	0.0007173303225696694	1.14086175	42.1347847	1.00183435	0.019603047484373356	0.00991923	0.00171
0.0203	-0.0173	-0.0895	0.000307177948351002	-0.00021118483949131387	0.0009040805525330626	1.24977422	46.1571846	1.04818969	0.07504021442552741	0.0112653	0.00146
0.022	-0.0428	-0.0549	-8.028514559173915e-05	-0.0002495820830351891	0.0009599310885968812	1.14562714	42.31078339	1.0002641	0.08588554367752174	0.0083276	0.00079
0.0231	-0.0361	-0.0449	-0.00048520153205442357	-0.00017802358370342162	0.0009599310885968812	1.06910193	39.48451996	0.97733993	0.041623744289722577	0.0079146	0.00068
0.0261	-0.0176	-0.0662	-0.0005480333851262194	-0.00022165681500327985	0.0009581857593448868	1.09281778	40.36040497	0.99305869	0.048210520681182416	0.00892174	0.00061
0.026	-0.0612	-0.0394	-0.0009616764178488756	-0.00020943951023931956	0.0010070549784007281	1.14649212	42.34272766	1.00326623	0.09423647782712288	0.00816691	0.00047
0.0255	-0.0426	-0.0359	-0.0008918632477691023	-0.0002897246558310587	0.0009442231253289323	1.07365596	39.65270996	0.97631395	0.03324650843716541	0.00686735	0.00059
