trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00709569	0.00317
-0.0015	-0.0146	0.0045	-0.0002251474735072685	2.268928027592628e-05	-1.7453292519943296e-05	1.02904046	36.20993423	0.99385481	0.033864502315156905	0.0063321	0.00266
-0.0033	-0.0237	0.026	-0.0005689773361501514	9.42477796076938e-05	-6.9813170079773176e-06	1.05909288	37.26742172	1.01309755	0.05369301687433082	0.00673449	0.00174
-0.008	-0.0065	0.0318	-0.0004014257279586958	0.00014486232791552936	-4.537856055185256e-05	1.08049059	38.02036285	1.02395679	0.04052817000215832	0.00603324	0.00228
-0.0087	-0.0104	0.0354	-0.0003193952531149623	0.0002583087292951608	-2.792526803190927e-05	1.03193772	36.31188202	0.9921123	0.01884650843716541	0.0064007	0.00289
-0.0055	-0.0173	0.0356	-0.0003874630939427412	0.00010297442586766544	-4.886921905584123e-05	1.02028513	35.90185165	0.99484599	0.022517304763960314	0.00653601	0.00232
-0.0122	-0.038	0.0408	-0.0007138396640656808	0.00022165681500327985	-4.71238898038469e-05	1.0337373	36.37520599	1.00039112	0.05494021442552741	0.00600129	0.00154
-0.0099	-0.0058	0.0369	-0.000577703982410123	0.00017976891295541595	-0.0	0.96209604	33.85429001	0.98207758	0.04965737367536343	0.00534475	0.00172
-0.0145	-0.0178	0.037	-0.0006998770300497262	0.00017104226669544429	-6.806784082777885e-05	0.91422635	32.1698494	0.95934912	0.02664837673636768	0.00558162	0.00123
-0.0165	-0.013	0.0118	-0.000291469985083053	0.000307177948351002	-5.759586531581287e-05	0.99222088	34.91432571	0.98870467	0.05975073510670985	0.00515974	0.00106
-0.025	-0.033	0.0227	-0.0006370451769779302	0.000296705972839036	-0.00015707963267948963	1.00960541	35.52605057	0.98683394	0.062176546738526	0.00519395	0.00101
-0.0245	-0.0133	0.0271	-0.0004520402762665313	0.000312413936106985	-0.00014311699866353502	1.00751483	35.45248795	0.99163081	0.03533377489976512	0.00524467	0.00117
-0.0215	-0.0185	0.0206	-0.0004537856055185257	0.00020943951023931956	-0.00010471975511965978	1.0500375	36.94878006	1.00692244	0.02185584993317675	0.00495827	0.00109
-0.0268	-0.0231	0.0163	-0.0006998770300497262	0.00019896753472735358	-0.00021467549799530252	1.03716815	36.49593353	0.99604939	0.03252595714594046	0.00523859	0.00116
-0.0294	-0.0284	0.0248	-0.000635299847725936	0.0002443460952792061	-0.00021118483949131387	1.09152293	38.40857315	1.02696584	0.022072320068981566	0.00483453	0.00084
-0.0312	-0.0015	0.0187	-0.00028274333882308137	0.0002478367537831948	-0.00029496064358704166	1.13465726	39.92638397	1.04090106	0.05679114857512855	0.00495964	0.00133
-0.0297	-0.0217	0.0089	-0.0006667157742618339	0.00033335788713091696	-0.0002443460952792061	1.09498775	38.53049088	1.01876617	0.05750540585471551	0.00484145	0.00089
-0.0269	-0.0288	0.0187	-0.0007801621756414653	0.0003612831551628262	-0.00014137166941154068	1.09959126	38.69247818	1.02668247	0.031917304763960305	0.00461221	0.00095
