trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00856841	0.00412
0.0024	-0.0019	-0.0203	0.00018500490071139895	1.0471975511965975e-05	-2.792526803190927e-05	1.02965653	40.55585861	1.00076559	0.035770107212763705	0.00896925	0.0045
0.0021	-0.0068	0.0091	-3.141592653589793e-05	6.45771823237902e-05	4.18879020478639e-05	1.04485416	41.15446091	1.00047069	0.051616960206944715	0.00772685	0.00277
-0.0034	-0.018	0.006	0.0002740166925631097	0.00019024088846738194	0.00010995574287564276	1.02950299	40.54981232	0.98745837	0.04475820830351891	0.0066129	0.00151
-0.0056	-0.0174	0.0237	-0.0002478367537831948	0.0003438298626428829	0.00013439035240356338	1.02985573	40.56370544	0.99524535	0.05549385150248631	0.00672567	0.00103
-0.0075	-0.0367	0.0237	-0.00030368728984701333	0.00032463124087094524	0.00021642082724729686	1.09111094	42.97640991	1.02012935	0.029053981633974487	0.00606346	0.001
-0.0095	-0.0374	0.014	1.7453292519943296e-05	0.00033335788713091696	0.00018151424220741024	1.08244979	42.63526917	1.012205	0.030638690683340748	0.00586444	0.00099
-0.0079	-0.0344	0.0191	-0.0001012290966156711	0.0005654866776461627	0.0002024581932313422	1.01060104	39.8053093	0.98974089	0.02828775653373961	0.00606108	0.00072
-0.0115	-0.0359	0.0271	-0.00015707963267948963	0.0005026548245743669	0.00019896753472735358	1.05363667	41.50038528	1.00119078	0.019208652381980156	0.00590676	0.00074
-0.0124	-0.0431	0.0291	1.7453292519943296e-05	0.0005619960191421741	0.0002478367537831948	1.02595019	40.40987778	0.9862631	0.02423716694115407	0.00524682	0.00054
-0.0132	-0.0347	0.0351	-0.00021467549799530252	0.0006824237375297829	0.00024260076602721178	0.98425496	38.76759338	0.97342644	0.03308962483294189	0.00550187	0.0007
-0.0136	-0.0401	0.0518	-0.00026878070480712676	0.0006632251157578452	0.0002705260340591211	1.03391147	40.72345352	0.98844443	0.027561454830783556	0.00538188	0.00052
-0.0113	-0.0526	0.0445	-1.9198621771937625e-05	0.0007120943348136865	0.00035081117965086024	0.99411684	39.15603256	0.97404854	0.04103682238413848	0.00511509	0.00048
-0.0121	-0.0406	0.0443	-0.0002495820830351891	0.0007592182246175333	0.00033684854563490564	0.98997593	38.99293137	0.97201381	0.027573499254152648	0.00549579	0.0006
-0.0143	-0.0421	0.0459	-0.000296705972839036	0.0007208209810736582	0.0003438298626428829	1.02270651	40.28211594	0.98384006	0.009925122517784967	0.00542194	0.0005
-0.0078	-0.0587	0.024	0.00011693705988362007	0.00062482787221397	0.00032463124087094524	1.01900566	40.13634872	0.99153557	0.0714417381677141	0.00486314	0.00037
-0.0073	-0.0422	0.0369	-0.00020594885173533088	0.0007906341511534313	0.00035430183815484887	1.0156709	40.00499725	0.9774677	0.0558181393921158	0.00533944	0.00052
-0.0117	-0.0417	0.0542	-0.0001972222054753592	0.0008220500776893293	0.0003665191429188092	1.00727463	39.67428589	0.97980927	0.024817993877991502	0.00506026	0.00039
-0.0115	-0.0597	0.0423	-2.792526803190927e-05	0.0008080874436733745	0.0003892084231947355	0.97923481	38.56986237	0.97220788	0.04039744258676656	0.00503612	0.00048
-0.0098	-0.0589	0.0588	-0.00028623399732707005	0.0006806784082777885	0.000322885911618951	1.10170031	43.39350128	1.0369674	0.041602013813326566	0.00808913	0.00205
-0.0144	-0.0706	0.0361	-0.00024085543677521747	0.0008098327729253688	0.00034557519189487725	1.07481563	42.33457565	1.0249085	0.048861110273767945	0.00576514	0.00055
-0.0135	-0.0736	0.0382	-0.0001937315469713706	0.0008709192967451704	0.00041713369122664475	1.01415479	39.94528198	0.98562147	0.014988445647770798	0.00558084	0.00055
-0.0156	-0.0632	0.0354	-8.726646259971648e-06	0.0009826203688728075	0.00046425758103049166	1.02622044	40.42052078	0.99188762	0.03249149313214414	0.00508523	0.0005
-0.0162	-0.0497	0.0318	-0.000158824961931484	0.0010262536001726657	0.0003892084231947355	1.04999256	41.35684967	0.99065939	0.031139035240356334	0.00506556	0.00065
-0.0155	-0.0665	0.043	-0.00027750735106709843	0.0010803588069844899	0.0004380776422505767	1.06385851	41.90299988	1.00268734	0.03978284075016399	0.00500137	0.0006
-0.0134	-0.0762	0.0566	-0.00013962634015954637	0.0011938052083641214	0.0005044001538263612	1.06358266	41.89213562	1.0072144	0.0412824961931484	0.00536895	0.00056
-0.0147	-0.0576	0.0178	-0.00011693705988362007	0.0011746065865921838	0.0004258603374866164	1.10308826	43.44816971	1.01991214	0.06472138591938043	0.00478208	0.00046
-0.0137	-0.0629	0.0348	-0.000153588974175501	0.0012112585008840647	0.00042411500823462205	1.03533399	40.7794838	0.98718223	0.0270524578917878	0.00449789	0.00039
-0.0096	-0.0622	0.05	-0.00011170107212763708	0.0010873401239924673	0.00046425758103049166	1.05440307	41.53057098	1.00899438	0.030297442586766542	0.00537205	0.0005
-0.0153	-0.0636	0.042	2.96705972839036e-05	0.0011082840750163993	0.0004921828490624009	1.03680193	40.83730316	0.99845993	0.024612044423369096	0.00467998	0.0004
-0.0178	-0.0568	0.0473	-0.00022863813201125715	0.0012007865253720988	0.0004415683007545654	1.0596087	41.73560715	1.00170573	0.034671286397934785	0.00538516	0.00049
-0.0176	-0.0633	0.0415	-4.886921905584123e-05	0.0010960667702524388	0.000445058959258554	1.0930382	43.05232239	1.01662142	0.026898966328953215	0.00459921	0.00047
-0.0179	-0.0692	0.0415	7.853981633974481e-05	0.0011571532940722405	0.00045553093477052	1.04742265	41.25562668	0.99498805	0.016148376736367685	0.00471646	0.00046
-0.0218	-0.0665	0.0365	0.00016406094968746698	0.0011362093430483087	0.0004729842272904633	0.99225384	39.08265305	0.97276242	0.01779591884457986	0.00446391	0.00039
-0.023	-0.0664	0.0438	-0.00012740903539558605	0.0011746065865921838	0.0004904375198104066	1.0174458	40.07490921	0.97733451	0.02596602605734357	0.00479335	0.00046
-0.0251	-0.0672	0.0297	-0.0	0.0011955505376161158	0.0004572762640225143	1.07913756	42.50480652	1.00347813	0.02607571211037051	0.00437325	0.00049
-0.0417	-0.0597	0.0278	0.0005270894341022875	0.00124965574442794	0.0002705260340591211	1.16429961	45.85914993	1.05441898	0.06439724354387524	0.00572014	0.00078
