trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00571024	0.00363
-0.0008	0.0032	0.0186	-3.839724354387525e-05	2.6179938779914945e-05	1.7453292519943294e-06	1.06679082	40.49452972	1.01151957	0.025916125578789223	0.00535017	0.00234
-0.0023	-0.0156	0.0353	-1.2217304763960308e-05	-5.4105206811824215e-05	-6.283185307179586e-05	1.11329174	42.25966644	1.03799948	0.04555211333477222	0.00456727	0.00092
-0.0012	-0.016	0.0266	-7.853981633974481e-05	-5.4105206811824215e-05	-8.726646259971648e-06	1.06590331	40.46083832	1.0152083	0.016221385919380434	0.0049445	0.00171
0.0009	-0.002	0.0344	4.18879020478639e-05	-3.4906585039886588e-06	2.96705972839036e-05	1.0889889	41.33715057	1.02539878	0.03437197551196597	0.0047195	0.00116
-0.0037	-0.0153	0.0301	-4.0142572795869576e-05	-0.00011344640137963142	2.96705972839036e-05	0.93042505	35.31819153	0.94741017	0.03179931088596881	0.00493121	0.00096
-0.0006	0.0068	0.0367	3.839724354387525e-05	-0.00012740903539558605	0.0001937315469713706	1.11184084	42.20458984	1.02443294	0.04462817000215832	0.00541168	0.00125
-0.0031	-0.004	0.0252	0.00021118483949131387	8.726646259971648e-06	0.00013788101090755203	1.06720662	40.51031113	0.9939795	0.04303869068334074	0.00462306	0.00085
-0.0035	-0.0531	0.0225	0.0003595378259108319	1.5707963267948964e-05	0.0001361356816555577	1.07390082	40.76441956	1.01817831	0.06005398163397449	0.00519091	0.00138
-0.0041	0.0091	0.0651	0.0004258603374866164	8.726646259971648e-06	1.2217304763960308e-05	1.20590425	45.77516174	1.04526373	0.115261110273768	0.00515598	0.00104
-0.0014	-0.0127	0.0585	0.0003700098014227979	7.330382858376184e-05	5.235987755982988e-06	1.13887131	43.23064804	1.03081358	0.0374704517697793	0.00410712	0.00073
-0.0007	-0.0288	0.0461	0.0006544984694978735	0.00013264502315156904	-2.268928027592628e-05	1.03523016	39.29650879	0.98978171	0.0477877565337396	0.00444788	0.00086
-0.0037	0.0027	0.0723	0.00047647488579445195	0.0002199114857512855	6.806784082777885e-05	1.09877706	41.70869827	1.00674769	0.07850235837034215	0.00421584	0.00064
-0.0021	-0.0343	0.074	0.00041538836197465044	0.00017627825445142725	0.00013788101090755203	1.11092234	42.16972351	1.01680385	0.049026646259971635	0.00383872	0.0006
-0.0105	-0.0093	0.0615	0.00047647488579445195	0.00011170107212763708	-6.981317007977319e-05	1.06707013	40.50513077	1.0004652	0.06256789435654585	0.00394297	0.00061
0.0025	-0.0221	0.0366	0.0003595378259108319	2.792526803190927e-05	0.00015184364492350666	1.13729227	43.1707077	1.04171906	0.07181848394913139	0.00501913	0.00118
-0.001	-0.0297	0.0549	0.00039095375244672985	0.00015533430342749534	1.7453292519943294e-06	1.05816257	40.16700745	1.00120077	0.04484616388014981	0.00435334	0.00069
-0.005	-0.0221	0.0969	0.0005619960191421741	0.00018151424220741024	-0.00015184364492350666	0.98313439	37.31899643	0.96774267	0.07114055898254301	0.00401723	0.00069
0.0024	-0.0153	0.0723	0.0005567600313861911	0.00015533430342749534	-7.155849933176751e-05	1.06533325	40.43919754	0.99269228	0.044385053606381855	0.00393879	0.0005
0.0009	-0.0516	0.0845	0.0006161012259539982	8.552113334772214e-05	-7.853981633974481e-05	1.05799758	40.16074371	0.99987707	0.05680678408277788	0.0040583	0.00087
-0.0109	-0.0337	0.1324	0.00035430183815484887	7.67944870877505e-05	-0.00015707963267948963	1.00944912	38.31788254	0.98330377	0.09505329251994327	0.00376201	0.00072
-0.0226	-0.0425	0.094	0.0006806784082777885	7.155849933176751e-05	-0.00035081117965086024	0.98495412	37.38807297	0.97070485	0.08516720524251464	0.00401819	0.00058
-0.0237	-0.0705	0.0914	0.000582939970166106	4.0142572795869576e-05	-0.000317649923862968	0.975658	37.03519821	0.96025576	0.039815781021773626	0.00373501	0.00073
-0.0282	-0.0158	0.0928	0.0005532693728822024	1.7453292519943296e-05	-0.00027925268031909274	1.00902736	38.30187225	0.97904503	0.06513785605518525	0.0038209	0.00056
-0.0363	-0.0413	0.0677	0.0007243116395776468	7.155849933176751e-05	-0.0004991641660703782	1.06932807	40.59083939	1.00539375	0.0809529479629277	0.00427151	0.00124
-0.0408	-0.0358	0.0523	0.0007853981633974483	2.792526803190927e-05	-0.000460766922526503	1.06764078	40.52679062	0.99799389	0.032555849933176756	0.00472659	0.00101
-0.0431	-0.0459	0.0659	0.0007714355293814937	9.250245035569947e-05	-0.0005009094953223725	1.06328487	40.36144638	0.99749339	0.03193411945678072	0.00404489	0.00087
-0.0406	-0.0364	0.0832	0.000731292956585624	0.0002129301687433082	-0.0004729842272904633	1.00551772	38.16865158	0.97794334	0.038724777960769376	0.00469244	0.00097
-0.0362	-0.0283	0.08	0.0004729842272904633	4.537856055185256e-05	-0.0004380776422505767	1.05161226	39.91836166	1.00123656	0.03873834612632513	0.00403374	0.00055
-0.039	-0.0381	0.0831	0.00029321531433504735	7.67944870877505e-05	-0.0003630284844148205	1.10005164	41.75708389	1.02674241	0.030011699866353492	0.00386202	0.00057
-0.036	-0.0419	0.0991	0.0003647738136668148	7.504915783575618e-05	-0.00040317105721069014	1.04165661	39.54045486	1.00167954	0.02847232006898157	0.00384796	0.0011
-0.0288	-0.0237	0.0896	0.0004572762640225143	-2.268928027592628e-05	-0.0003385938748868999	1.13337433	43.0219841	1.01767138	0.04764090353955861	0.00376952	0.00054
-0.0287	-0.0259	0.0816	0.0006003932626860494	3.316125578789226e-05	-0.000317649923862968	1.05514514	40.05246735	0.99175814	0.02129557428756427	0.00333601	0.00041
-0.0258	-0.0379	0.0749	0.00041538836197465044	-1.7453292519943294e-06	-0.00022863813201125715	1.00672603	38.21451569	0.98332606	0.03704616388014984	0.00419384	0.00057
-0.0439	-0.0194	0.0785	0.0003822271061867582	9.075712110370512e-05	-0.0006178465552059926	1.15956962	44.01633835	1.05062944	0.06594360646691637	0.00366479	0.00051
