onset	duration	conditions
9613	2000	global incongruent
15427	2000	global incongruent
20108	2000	global congruent
25889	2000	local incongruent
29670	2000	global incongruent
36451	2000	global congruent
41265	2000	local congruent
45047	2000	global incongruent
48812	2000	local incongruent
52610	2000	global incongruent
57375	2000	global incongruent
61156	2000	global congruent
65871	2000	global congruent
71635	2000	local incongruent
78415	2000	global congruent
84213	2000	global congruent
88977	2000	local congruent
92792	2000	local congruent
99589	2000	local incongruent
106486	2000	global incongruent
110284	2000	local congruent
114083	2000	local congruent
120880	2000	local incongruent
125661	2000	global incongruent
130476	2000	local incongruent
135290	2000	global congruent
141087	2000	local incongruent
144852	2000	global congruent
151633	2000	global incongruent
156397	2000	local incongruent
163211	2000	local congruent
170041	2000	local congruent
173773	2000	local incongruent
178604	2000	global incongruent
184385	2000	local congruent
190149	2000	global incongruent
196929	2000	global incongruent
202693	2000	local congruent
209490	2000	local incongruent
214255	2000	local congruent
218020	2000	global congruent
223784	2000	global congruent
229515	2000	local congruent
236328	2000	local congruent
243175	2000	global congruent
248956	2000	global congruent
253754	2000	local incongruent
257536	2000	local incongruent
